District Name,District Latitude,District Longitude,Venue Name,Venue Category,Venue Latitude,Venue Longitude
"Portello, Milan, Italy",45.4898,9.14631,Parco Giochi Qt8,Playground,45.4877956376031,9.138707214207527
"Portello, Milan, Italy",45.4898,9.14631,Farmacia S.Maria Nascente,Pharmacy,45.48785802663564,9.138660201226427
"Portello, Milan, Italy",45.4898,9.14631,Mangal Kebap,Kebab Restaurant,45.49180633125453,9.154321169136159
"Portello, Milan, Italy",45.4898,9.14631,Fermata ATM Viale Espinasse / Via Casella [1],Tram Station,45.49545044304034,9.143467313585202
"Prato Centenaro, Milan, Italy",45.50672,9.19921,Palestra McFIT,Gym,45.5047075,9.1988276
"Prato Centenaro, Milan, Italy",45.50672,9.19921,Nisida,Pizza Place,45.50763646960122,9.203685607583088
"Prato Centenaro, Milan, Italy",45.50672,9.19921,Prato Centenaro,Pizza Place,45.508644352115915,9.200240508167912
"Prato Centenaro, Milan, Italy",45.50672,9.19921,Total Natural Training,Gym,45.50914171019159,9.194221189294637
"Prato Centenaro, Milan, Italy",45.50672,9.19921,Gli Artigiani Della Pizza,Pizza Place,45.507077801889,9.203834403379611
"Prato Centenaro, Milan, Italy",45.50672,9.19921,Pizzeria da Pino,Pizza Place,45.50952644861569,9.202677747434477
"Prato Centenaro, Milan, Italy",45.50672,9.19921,BB Hotels Residenza Arcimboldi,Bed & Breakfast,45.508578328456736,9.204991823679721
"Prato Centenaro, Milan, Italy",45.50672,9.19921,Jolly Due,Pizza Place,45.50866717063725,9.1965716272226
"Prato Centenaro, Milan, Italy",45.50672,9.19921,ibis Milano Ca' Granda,Hotel,45.50648548325696,9.196695056212027
"Prato Centenaro, Milan, Italy",45.50672,9.19921,Steak House Milano,Restaurant,45.50505199906943,9.1996584661705
"Prato Centenaro, Milan, Italy",45.50672,9.19921,Kasei Ristorante Giapponese,Japanese Restaurant,45.50867176270204,9.202068743239694
"Prato Centenaro, Milan, Italy",45.50672,9.19921,Koshi Koba,Korean Restaurant,45.509624,9.198166
"Prato Centenaro, Milan, Italy",45.50672,9.19921,Antica Panetteria,Bakery,45.50752926243723,9.198370975495687
"Prato Centenaro, Milan, Italy",45.50672,9.19921,Burger Bun,Burger Joint,45.506463,9.196756
"Prato Centenaro, Milan, Italy",45.50672,9.19921,Piazza Giorgio Kaisserlian,Plaza,45.50646565980179,9.196736455651768
"Prato Centenaro, Milan, Italy",45.50672,9.19921,Pizzeria Ristorante Il Faro,Restaurant,45.508423058763704,9.197493819047533
"Prato Centenaro, Milan, Italy",45.50672,9.19921,Taste Boutique,Restaurant,45.506771,9.196066
"Prato Centenaro, Milan, Italy",45.50672,9.19921,Le Bar,Hotel Bar,45.50677783393134,9.196019257878435
"Prato Centenaro, Milan, Italy",45.50672,9.19921,Kohshkoba,Asian Restaurant,45.509733865046954,9.198177999260158
"Prato Centenaro, Milan, Italy",45.50672,9.19921,Piscina Scarioni,Pool,45.50979333546573,9.19458080347533
"Precotto, Milan, Italy",45.51542,9.22553,"Sciura Maria, panzerotti pugliesi",Italian Restaurant,45.51549361512836,9.225528586185272
"Precotto, Milan, Italy",45.51542,9.22553,Hilton Garden Inn Milan North,Hotel,45.51619708551796,9.227500977145114
"Precotto, Milan, Italy",45.51542,9.22553,Best Western Italia S.c.p.A.,Office,45.515982679065196,9.22521690633481
"Precotto, Milan, Italy",45.51542,9.22553,Tigotà,Cosmetics Shop,45.5151808255778,9.225339779904886
"Precotto, Milan, Italy",45.51542,9.22553,Trattoria San Filippo Neri,Italian Restaurant,45.5119462774194,9.224514353678167
"Precotto, Milan, Italy",45.51542,9.22553,Mr.Moussa,Bakery,45.51735952243485,9.22600598246831
"Precotto, Milan, Italy",45.51542,9.22553,Peppe Pizza,Pizza Place,45.520269105744525,9.222296655486382
"Precotto, Milan, Italy",45.51542,9.22553,Great American Grill,Restaurant,45.51620019157198,9.227530156711929
"Precotto, Milan, Italy",45.51542,9.22553,Ristorante Mamma Lina,Puglia Restaurant,45.515732805167524,9.226040054659775
"Precotto, Milan, Italy",45.51542,9.22553,Lidl,Supermarket,45.514755,9.225465
"Precotto, Milan, Italy",45.51542,9.22553,Bar Caffetteria Vins,Breakfast Spot,45.518990003729705,9.226533522714089
"Precotto, Milan, Italy",45.51542,9.22553,Pasticceria Motta,Cupcake Shop,45.512379815160074,9.225026249824133
"Precotto, Milan, Italy",45.51542,9.22553,Vineria San Giovanni,Restaurant,45.51585881297458,9.225590244726435
"Precotto, Milan, Italy",45.51542,9.22553,Teatro Frigia 5,Theater,45.51501,9.221912
"Precotto, Milan, Italy",45.51542,9.22553,Blues House,Music Venue,45.521018811286986,9.223961888497474
"Precotto, Milan, Italy",45.51542,9.22553,Casa dei Giochi,Gaming Cafe,45.521134900200714,9.226035831941275
"Precotto, Milan, Italy",45.51542,9.22553,Viel,Ice Cream Shop,45.51227329091529,9.224462652740975
"Precotto, Milan, Italy",45.51542,9.22553,Ristorante tony,Pizza Place,45.5196896098968,9.226746647261725
"Precotto, Milan, Italy",45.51542,9.22553,Bontà Sushi,Japanese Restaurant,45.5169888520151,9.225977538809083
"Precotto, Milan, Italy",45.51542,9.22553,Birreria 212,Brewery,45.511833668126975,9.224454076745925
"Precotto, Milan, Italy",45.51542,9.22553,Arcaplanet,Pet Store,45.51520367,9.22505185
"Precotto, Milan, Italy",45.51542,9.22553,Manga Climbing,Climbing Gym,45.51625399457851,9.222750783817736
"Precotto, Milan, Italy",45.51542,9.22553,Il Papiro,Pizza Place,45.510461869146994,9.222067632293067
"Precotto, Milan, Italy",45.51542,9.22553,Bar Tabacchi Linea Rossa,Café,45.51649536362218,9.228856216444717
"Precotto, Milan, Italy",45.51542,9.22553,Cha Chinese Bistrò,Chinese Restaurant,45.511604,9.22451
"Precotto, Milan, Italy",45.51542,9.22553,Panificio Pasticceria F.lli Magarelli S.N.C.,Bakery,45.51153119551848,9.224429388834276
"Precotto, Milan, Italy",45.51542,9.22553,Palestra Gimnika,Gym,45.512089,9.220455
"Precotto, Milan, Italy",45.51542,9.22553,La Caffetteria,Breakfast Spot,45.51022279753563,9.222044824719854
"Precotto, Milan, Italy",45.51542,9.22553,Sushi Umi,Noodle House,45.50938788074838,9.223735537121737
"QT8, Milan, Italy",45.48604,9.13842,Ristorante Ribot,Italian Restaurant,45.48311452290874,9.137955913060871
"QT8, Milan, Italy",45.48604,9.13842,Centro Sportivo XXV Aprile,Track,45.48860884004949,9.138470153274506
"QT8, Milan, Italy",45.48604,9.13842,Unico Restaurant,Italian Restaurant,45.490174145506465,9.140943499122866
"QT8, Milan, Italy",45.48604,9.13842,Panino Giusto,Sandwich Place,45.48969045926347,9.141532852697805
"QT8, Milan, Italy",45.48604,9.13842,Parco Giochi Qt8,Playground,45.4877956376031,9.138707214207527
"QT8, Milan, Italy",45.48604,9.13842,Farmacia S.Maria Nascente,Pharmacy,45.48785802663564,9.138660201226427
"QT8, Milan, Italy",45.48604,9.13842,Piero Rotta Hostel,Hostel,45.48395673886965,9.140894518017541
"QT8, Milan, Italy",45.48604,9.13842,Spin Shot Palabadminton,Restaurant,45.49039085439019,9.13719426629092
"QT8, Milan, Italy",45.48604,9.13842,McDonald's,Fast Food Restaurant,45.488958385592454,9.141358764953553
"QT8, Milan, Italy",45.48604,9.13842,Fermata ATM Viale Serra / Viale Scarampo [48] [90],Bus Stop,45.48480810003017,9.144186973571777
"Quartiere Feltre, Milan, Italy",45.45463,9.08204,ARCI-OLMI,Bar,45.4546906078002,9.084684960787914
"Quartiere Feltre, Milan, Italy",45.45463,9.08204,Simply,Food & Drink Shop,45.450827,9.083946
"Quartiere Feltre, Milan, Italy",45.45463,9.08204,Serv. In.Ca.,Construction & Landscaping,45.45889,9.08266
"Quartiere Musocco, Milan, Italy",45.50416,9.12146,Impronte,Pet Store,45.50215159507325,9.115604438677089
"Quartiere Musocco, Milan, Italy",45.50416,9.12146,Osteria da Salvo,Seafood Restaurant,45.50305990174898,9.123134463277708
"Quartiere Musocco, Milan, Italy",45.50416,9.12146,Barceló Milan,Hotel,45.51156829369846,9.124249435001518
"Quartiere Musocco, Milan, Italy",45.50416,9.12146,Hangar 107,Department Store,45.50109533973977,9.123627965780933
"Quartiere Musocco, Milan, Italy",45.50416,9.12146,Arcaplanet,Pet Store,45.49939178714428,9.131144620524081
"Quartiere Musocco, Milan, Italy",45.50416,9.12146,Way Out,Gym,45.50386345370981,9.130028390318811
"Quartiere Musocco, Milan, Italy",45.50416,9.12146,Lidl,Supermarket,45.502060854996756,9.115884304046629
"Quartiere Musocco, Milan, Italy",45.50416,9.12146,Hotel B4 Milano,Hotel,45.511393699348204,9.12461956255731
"Quartiere Musocco, Milan, Italy",45.50416,9.12146,Rossopomodoro,Italian Restaurant,45.50993234737407,9.12826889176461
"Quartiere Musocco, Milan, Italy",45.50416,9.12146,Pink RistoBar,Diner,45.50128726558321,9.123676217493989
"Quartiere Musocco, Milan, Italy",45.50416,9.12146,Colorado Pub,Mexican Restaurant,45.50047614875262,9.130132355098644
"Quartiere Musocco, Milan, Italy",45.50416,9.12146,Desmolupo,Motorcycle Shop,45.50094,9.12192
"Quartiere Musocco, Milan, Italy",45.50416,9.12146,Old Wild West,Steakhouse,45.50990915259154,9.128313562158274
"Quartiere Musocco, Milan, Italy",45.50416,9.12146,Burger King,Fast Food Restaurant,45.50047358472881,9.130855020415058
"Quartiere Musocco, Milan, Italy",45.50416,9.12146,UCI Cinemas,Multiplex,45.50987885087951,9.128433464719766
"Quartiere Musocco, Milan, Italy",45.50416,9.12146,Central Park Pasticceria Gelateria,Café,45.502475,9.127471
"Quartiere Musocco, Milan, Italy",45.50416,9.12146,"Ristorante La Nuova Certosina - ""Da Magda""",Italian Restaurant,45.49998774588315,9.12978169071741
"Quartiere Musocco, Milan, Italy",45.50416,9.12146,San Giorgio,Pizza Place,45.50030122581018,9.129424095153809
"Quartiere Musocco, Milan, Italy",45.50416,9.12146,Fermata ATM Viale Certosa / Via Gradisca [14],Tram Station,45.49977361996872,9.130162208615275
"Quartiere Musocco, Milan, Italy",45.50416,9.12146,Tunnel Eritrea - Stephenson,Tunnel,45.51085718437859,9.12878084235266
"Quartiere Musocco, Milan, Italy",45.50416,9.12146,Trattoria Pizzeria da Giovanni - Sapori calabresi,Trattoria/Osteria,45.50368159528987,9.110451606379067
"Quarto Cagnino, Milan, Italy",45.46867,9.11144,Arioli Venegoni,Pool,45.468127748185516,9.111413935777644
"Quarto Cagnino, Milan, Italy",45.46867,9.11144,Pizzeria Il Borgo,Pizza Place,45.472806710653515,9.10948657262367
"Quarto Cagnino, Milan, Italy",45.46867,9.11144,Ristorante ai 3 Caminetti,Italian Restaurant,45.4744,9.10905
"Quarto Cagnino, Milan, Italy",45.46867,9.11144,Spazio Teatro 89,Theater,45.471194941013096,9.109344679942492
"Quarto Cagnino, Milan, Italy",45.46867,9.11144,Centro Sportivo Kennedy,Athletics & Sports,45.46602634309868,9.111867492593426
"Quarto Cagnino, Milan, Italy",45.46867,9.11144,Palestra Ass Sportiva AG Milano,Volleyball Court,45.468293304713676,9.108147371084272
"Quarto Cagnino, Milan, Italy",45.46867,9.11144,Centro Sportivo Triestina,Soccer Field,45.46843771534682,9.12005001594546
"Quarto Cagnino, Milan, Italy",45.46867,9.11144,A.S.D. Alcione,Soccer Field,45.46574436867299,9.111631518343229
"Quarto Cagnino, Milan, Italy",45.46867,9.11144,Circolo Arci Liberate Barabba,Pub,45.4710938810155,9.108889102935791
"Quarto Cagnino, Milan, Italy",45.46867,9.11144,Giòcafè,Café,45.47191162512264,9.11321665187555
"Quarto Cagnino, Milan, Italy",45.46867,9.11144,Palestra Constant,Gym,45.471942603648465,9.113653745378347
"Quarto Cagnino, Milan, Italy",45.46867,9.11144,Piscina Quarto Cagnino,Athletics & Sports,45.47308381682954,9.113630077658435
"Quarto Cagnino, Milan, Italy",45.46867,9.11144,Mr. K's,Café,45.47423336582834,9.109141349524636
"Quarto Oggiaro, Milan, Italy",45.51675,9.14091,Garden,Pizza Place,45.513978,9.146939
"Quarto Oggiaro, Milan, Italy",45.51675,9.14091,Ignazio,Pizza Place,45.51749638607239,9.142442006878772
"Quarto Oggiaro, Milan, Italy",45.51675,9.14091,Parco Di Villa Scheibler,Park,45.51578697914646,9.134356777307946
"Quarto Oggiaro, Milan, Italy",45.51675,9.14091,U2,Supermarket,45.515068373075614,9.14236307144165
"Quarto Oggiaro, Milan, Italy",45.51675,9.14091,U2,Supermarket,45.5151067,9.1426302
"Quarto Oggiaro, Milan, Italy",45.51675,9.14091,Stazione Quarto Oggiaro,Train Station,45.51906776854803,9.145431518554688
"Quarto Oggiaro, Milan, Italy",45.51675,9.14091,Piscina Daniele Carella Cantù,Pool,45.512482789665775,9.14017147290227
"Quarto Oggiaro, Milan, Italy",45.51675,9.14091,Centro Sportivo Aldiniana,Stadium,45.512414735415135,9.138680504571704
"Quinto Romano, Milan, Italy",45.47685,9.08885,U.S Quinto Romano,Soccer Field,45.477221104872505,9.0843967571822
"Quinto Romano, Milan, Italy",45.47685,9.08885,"Parchetto Padre Annibale Di Francia, Quinto Romano",Playground,45.476819045752094,9.086579614264735
"Quinto Romano, Milan, Italy",45.47685,9.08885,Oratorio Madonna Della Divina Provvidenza,Recreation Center,45.477055950263846,9.089921103317534
"Quinto Romano, Milan, Italy",45.47685,9.08885,Coop,Supermarket,45.47484021581436,9.086416642489054
"Quinto Romano, Milan, Italy",45.47685,9.08885,Campeggio Citta' Di Milano,Campground,45.473759,9.084702566666666
"Quintosole, Milan, Italy",45.40213,9.20462,Obiettivo Garden,Flower Shop,45.40504194983355,9.209430680844163
"Quintosole, Milan, Italy",45.40213,9.20462,Il Pastore,Italian Restaurant,45.395649115420476,9.210883146777082
"Quintosole, Milan, Italy",45.40213,9.20462,Ristorante Giallo Milano,Italian Restaurant,45.39693572419181,9.210265874862671
"Quintosole, Milan, Italy",45.40213,9.20462,Sporting Hotel,Hotel,45.39581730507785,9.21129470887879
"Quintosole, Milan, Italy",45.40213,9.20462,Eurospin,Supermarket,45.394855,9.212241
"Rogoredo, Milan, Italy",45.43017,9.24401,Locanda 2 Orsi,Trattoria/Osteria,45.427659553566876,9.249528672572229
"Rogoredo, Milan, Italy",45.43017,9.24401,Kimos,Pizza Place,45.43592871292886,9.240711456128256
"Rogoredo, Milan, Italy",45.43017,9.24401,Carpe Diem,Bar,45.43584766690358,9.240630859026009
"Rogoredo, Milan, Italy",45.43017,9.24401,Kiss Bar,Café,45.43045843256469,9.245335081413025
"Rogoredo, Milan, Italy",45.43017,9.24401,Trattoria Braceria Ardente,Trattoria/Osteria,45.43167,9.244735
"Rogoredo, Milan, Italy",45.43017,9.24401,Coop,Supermarket,45.431614445153414,9.244931094234026
"Rogoredo, Milan, Italy",45.43017,9.24401,Panificio Frusconi,Bakery,45.4320371288137,9.24395728099359
"Rogoredo, Milan, Italy",45.43017,9.24401,Bar Free Time's Cafè,Café,45.43218101036497,9.241590224197845
"Rogoredo, Milan, Italy",45.43017,9.24401,Locanda dei Sapori,Puglia Restaurant,45.4357317376118,9.240852046798771
"Rogoredo, Milan, Italy",45.43017,9.24401,Mensa Sky Italia,Cafeteria,45.433987763499694,9.241141885475418
"Rogoredo, Milan, Italy",45.43017,9.24401,Binario 8,Platform,45.433463919707236,9.239475784698698
"Rogoredo, Milan, Italy",45.43017,9.24401,Binario 1,Platform,45.433980354651204,9.238738613833503
"Rogoredo, Milan, Italy",45.43017,9.24401,Igiban,Japanese Restaurant,45.42692281490013,9.25056922206976
"Rogoredo, Milan, Italy",45.43017,9.24401,Centro Sportivo Rogoredo (Redaelli),Sports Club,45.43597535743763,9.245695529206367
"Rogoredo, Milan, Italy",45.43017,9.24401,Belli e Monelli,Kids Store,45.43505020024591,9.238918117676926
"Rogoredo, Milan, Italy",45.43017,9.24401,Capolinea 95 Rogoredo,Bus Line,45.43392951493344,9.237252384769695
"Rogoredo, Milan, Italy",45.43017,9.24401,DocMorris Farmacia,Pharmacy,45.43590376919483,9.240562768330033
"Ronchetto sul Naviglio, Milan, Italy",45.4381,9.12831,Mio,Italian Restaurant,45.44209901933364,9.13271677695243
"Ronchetto sul Naviglio, Milan, Italy",45.4381,9.12831,Lungolanotte,Italian Restaurant,45.44254558584179,9.133911013891506
"Ronchetto sul Naviglio, Milan, Italy",45.4381,9.12831,Ono Sushi Experience,Asian Restaurant,45.437199660839816,9.120523231630038
"Ronchetto sul Naviglio, Milan, Italy",45.4381,9.12831,Football City,Soccer Field,45.443406691889315,9.130823879429402
"Ronchetto sul Naviglio, Milan, Italy",45.4381,9.12831,Naviglio Pista Ciclabile,Trail,45.439782091606695,9.126878496531974
"Ronchetto sul Naviglio, Milan, Italy",45.4381,9.12831,NuXPress Computer Store,Electronics Store,45.44220043679855,9.131079154184269
"Ronchetto sul Naviglio, Milan, Italy",45.4381,9.12831,Il Parchetto di Via Gonin,Park,45.44310226493369,9.126096533404695
"Ronchetto sul Naviglio, Milan, Italy",45.4381,9.12831,Simply Market,Supermarket,45.44055666309549,9.135819530611379
"Roserio, Milan, Italy",45.52254,9.09918,InGalera,Italian Restaurant,45.523022576631064,9.101645205794805
"Roserio, Milan, Italy",45.52254,9.09918,Virgin Active,Gym,45.52779806783652,9.109135399187714
"Roserio, Milan, Italy",45.52254,9.09918,Open Air Theater,Amphitheater,45.5168097319522,9.105967642428235
"Roserio, Milan, Italy",45.52254,9.09918,Decathlon,Sporting Goods Shop,45.53175486202588,9.106091346367743
"Roserio, Milan, Italy",45.52254,9.09918,Esselunga,Supermarket,45.530780736533345,9.105873328922616
"Roserio, Milan, Italy",45.52254,9.09918,McDonald's,Fast Food Restaurant,45.516785,9.110223
"Roserio, Milan, Italy",45.52254,9.09918,Bar Atlantic,Café,45.53113316091354,9.105959005221875
"Roserio, Milan, Italy",45.52254,9.09918,Panineria Charly,Sandwich Place,45.5260578,9.0909525
"Roserio, Milan, Italy",45.52254,9.09918,Urban Food Italy,Food Court,45.52231894730592,9.089051485061646
"Roserio, Milan, Italy",45.52254,9.09918,Unieuro,Electronics Store,45.527710524716866,9.109076999665021
"Roserio, Milan, Italy",45.52254,9.09918,Binario 3,Platform,45.52120010452741,9.088400051602093
"Roserio, Milan, Italy",45.52254,9.09918,Big Foot,Shoe Store,45.529768260294006,9.105124536217167
"Roserio, Milan, Italy",45.52254,9.09918,Baranzate Retail Park,Shopping Mall,45.527732568872246,9.109097995195949
"Roserio, Milan, Italy",45.52254,9.09918,Vcafè,Café,45.5277500551056,9.109121296429725
"Roserio, Milan, Italy",45.52254,9.09918,Ritmo Shoes,Shoe Store,45.52807434002055,9.108945558931438
"Roserio, Milan, Italy",45.52254,9.09918,Metro Rho FieraMilano (M1),Metro Station,45.519789954568104,9.087077924865165
"Roserio, Milan, Italy",45.52254,9.09918,Prénatal,Kids Store,45.5283584997607,9.108953475952148
"Roserio, Milan, Italy",45.52254,9.09918,A Café,Café,45.5195,9.0869
"Roserio, Milan, Italy",45.52254,9.09918,Arco & Frecce Superstore,Sporting Goods Shop,45.528466205230906,9.087868302812288
"Roserio, Milan, Italy",45.52254,9.09918,Hemen,Japanese Restaurant,45.52784136520651,9.111276618929265
"Roserio, Milan, Italy",45.52254,9.09918,Raccordo A4 - A8 / (TO-VE) - (MI-VA),Intersection,45.51941356758679,9.112858772277832
"Roserio, Milan, Italy",45.52254,9.09918,Stazione Rho Fiera,Train Station,45.52121018490887,9.087324142456055
"San Cristoforo sul Naviglio, Milan, Italy",45.44218,9.15486,CROSS+STUDIO,Photography Lab,45.44402980937037,9.15436795657644
"San Cristoforo sul Naviglio, Milan, Italy",45.44218,9.15486,Binda 5,Ice Cream Shop,45.44368846484847,9.155172085239625
"San Cristoforo sul Naviglio, Milan, Italy",45.44218,9.15486,Enoteca Boscogrosso,Wine Bar,45.444159010645976,9.152848799620728
"San Cristoforo sul Naviglio, Milan, Italy",45.44218,9.15486,La Gelateria della Musica,Ice Cream Shop,45.446639814163646,9.155162554969266
"San Cristoforo sul Naviglio, Milan, Italy",45.44218,9.15486,Biko,Rock Club,45.442184913659645,9.153836869754803
"San Cristoforo sul Naviglio, Milan, Italy",45.44218,9.15486,Lume,Restaurant,45.443152,9.151221
"San Cristoforo sul Naviglio, Milan, Italy",45.44218,9.15486,Certe Notti,Italian Restaurant,45.44570498731689,9.155158641630441
"San Cristoforo sul Naviglio, Milan, Italy",45.44218,9.15486,Octopus,Beer Garden,45.44395047027659,9.152377373377172
"San Cristoforo sul Naviglio, Milan, Italy",45.44218,9.15486,Hotel Residence Zumbini 6,Bed & Breakfast,45.441492448586736,9.158004768774124
"San Cristoforo sul Naviglio, Milan, Italy",45.44218,9.15486,Lars,Burger Joint,45.44670474957507,9.155125594528835
"San Cristoforo sul Naviglio, Milan, Italy",45.44218,9.15486,Lidl,Supermarket,45.44216579262362,9.15564156256025
"San Cristoforo sul Naviglio, Milan, Italy",45.44218,9.15486,Café Sawa,Café,45.444826748877645,9.155091979790221
"San Cristoforo sul Naviglio, Milan, Italy",45.44218,9.15486,Bonaventura,Gastropub,45.44147852550842,9.158019124676835
"San Cristoforo sul Naviglio, Milan, Italy",45.44218,9.15486,"Via Malaga, 6",Art Gallery,45.44505076039086,9.159141880342474
"San Cristoforo sul Naviglio, Milan, Italy",45.44218,9.15486,ARCI Bitte,Music Venue,45.44280091114256,9.15174497714616
"San Cristoforo sul Naviglio, Milan, Italy",45.44218,9.15486,Bar Stefano,Café,45.44172600110716,9.15345907520242
"San Cristoforo sul Naviglio, Milan, Italy",45.44218,9.15486,Chicken House,Fried Chicken Joint,45.44282,9.15496
"San Cristoforo sul Naviglio, Milan, Italy",45.44218,9.15486,Farmacia Comunale,Pharmacy,45.44209088106866,9.154415320490221
"San Cristoforo sul Naviglio, Milan, Italy",45.44218,9.15486,Tutti I Gusti,Pizza Place,45.4408517892978,9.156269369015744
"San Cristoforo sul Naviglio, Milan, Italy",45.44218,9.15486,Lidl,Supermarket,45.444970321048054,9.155501667163263
"San Cristoforo sul Naviglio, Milan, Italy",45.44218,9.15486,Mama Cake,Bar,45.44125,9.15809
"San Cristoforo sul Naviglio, Milan, Italy",45.44218,9.15486,Lo Smeraldo,Italian Restaurant,45.44124378701633,9.15156596718193
"San Cristoforo sul Naviglio, Milan, Italy",45.44218,9.15486,Bar Fashion,Café,45.44132757235227,9.15129507552802
"San Cristoforo sul Naviglio, Milan, Italy",45.44218,9.15486,Parco Della Chiesa,Park,45.441951,9.159581
"San Cristoforo sul Naviglio, Milan, Italy",45.44218,9.15486,Showroom Nike Milano,Clothing Store,45.44456950213145,9.150498189141958
"San Cristoforo sul Naviglio, Milan, Italy",45.44218,9.15486,Ittolittos,Brewery,45.44141411676897,9.14903663872677
"San Cristoforo sul Naviglio, Milan, Italy",45.44218,9.15486,Farmacia Comunale,Pharmacy,45.439078,9.159308
"San Siro, Milan, Italy",45.48075,9.12824,Chiringuito,Cocktail Bar,45.4802954509684,9.127851465786295
"San Siro, Milan, Italy",45.48075,9.12824,Ristorante Fiorenza Piazzale Sport Milano,Seafood Restaurant,45.481826,9.126132
"San Siro, Milan, Italy",45.48075,9.12824,San Siro Golf SSD,Golf Course,45.48065581994073,9.129080772399902
"San Siro, Milan, Italy",45.48075,9.12824,"Stadio San Siro ""Giuseppe Meazza""",Soccer Stadium,45.47797773784348,9.123716354370117
"San Siro, Milan, Italy",45.48075,9.12824,Cavallo di Leonardo Da Vinci,Outdoor Sculpture,45.480914832887166,9.129711497239947
"San Siro, Milan, Italy",45.48075,9.12824,Ristorante Ribot,Italian Restaurant,45.48311452290874,9.137955913060871
"San Siro, Milan, Italy",45.48075,9.12824,America Graffiti Diner San Siro,Burger Joint,45.480223904683115,9.123886047745273
"San Siro, Milan, Italy",45.48075,9.12824,La Barchetta,Seafood Restaurant,45.47893475060241,9.117448772515235
"San Siro, Milan, Italy",45.48075,9.12824,canter 1920,Restaurant,45.48175,9.126234
"San Siro, Milan, Italy",45.48075,9.12824,Ippodromo del Galoppo di San Siro,Racecourse,45.48092663014464,9.127975702285767
"San Siro, Milan, Italy",45.48075,9.12824,San Siro Club,Diner,45.47485434345913,9.130944655590032
"San Siro, Milan, Italy",45.48075,9.12824,Spogliatoio Milan,Soccer Stadium,45.47809640432444,9.123993635795923
"San Siro, Milan, Italy",45.48075,9.12824,San Siro Store,Sporting Goods Shop,45.47756048450143,9.123582743461398
"San Siro, Milan, Italy",45.48075,9.12824,Centro Sportivo XXV Aprile,Track,45.48860884004949,9.138470153274506
"San Siro, Milan, Italy",45.48075,9.12824,B&B Hotel Milano San Siro,Bed & Breakfast,45.480224879027254,9.123673420726895
"San Siro, Milan, Italy",45.48075,9.12824,Gelateria Floriana,Ice Cream Shop,45.47431550197014,9.1164863156154
"San Siro, Milan, Italy",45.48075,9.12824,Osteria Mosaici,Italian Restaurant,45.471357306688816,9.130952965795961
"San Siro, Milan, Italy",45.48075,9.12824,Centro Ippico Lombardo,Farm,45.48076201456524,9.124759488458471
"San Siro, Milan, Italy",45.48075,9.12824,Sala Executive,Snack Place,45.47804468959852,9.12385012940076
"San Siro, Milan, Italy",45.48075,9.12824,Old Tenconi,Café,45.47871613977334,9.11742394795592
"San Siro, Milan, Italy",45.48075,9.12824,Esselunga,Supermarket,45.47235325589205,9.12050494885271
"San Siro, Milan, Italy",45.48075,9.12824,Baretto 1957 Milano,Bar,45.47948812143379,9.12536571938598
"San Siro, Milan, Italy",45.48075,9.12824,Athletic,Sporting Goods Shop,45.473550401515,9.118010510558348
"San Siro, Milan, Italy",45.48075,9.12824,First Floor,Nightclub,45.48082538233003,9.128550109313435
"San Siro, Milan, Italy",45.48075,9.12824,Bar Atzei,Café,45.47242724695095,9.132500975262756
"San Siro, Milan, Italy",45.48075,9.12824,Picanhas,Brazilian Restaurant,45.48061567715676,9.143491498369526
"San Siro, Milan, Italy",45.48075,9.12824,Inn Villà,Lounge,45.481062936834576,9.125927417060169
"San Siro, Milan, Italy",45.48075,9.12824,Toys Center,Toy / Game Store,45.47113851743423,9.121106719135096
"San Siro, Milan, Italy",45.48075,9.12824,Osteria Ippodromo,Seafood Restaurant,45.47415,9.11688
"San Siro, Milan, Italy",45.48075,9.12824,Ristorante Pizzeria Al Meazza,Pizza Place,45.47517549356653,9.124089985257168
"San Siro, Milan, Italy",45.48075,9.12824,Ristorante Tokyo Nomi,Japanese Restaurant,45.473622910668226,9.117805265253121
"San Siro, Milan, Italy",45.48075,9.12824,San Siro 47 B&B,Bed & Breakfast,45.47106002286806,9.129203574414445
"San Siro, Milan, Italy",45.48075,9.12824,Piazzale Lorenzo Lotto,Plaza,45.47981642754164,9.142955918901748
"San Siro, Milan, Italy",45.48075,9.12824,Piazzale Segesta,Plaza,45.47551535958379,9.138171752952136
"San Siro, Milan, Italy",45.48075,9.12824,Primo Anello Rosso,Stadium,45.478984,9.122987
"San Siro, Milan, Italy",45.48075,9.12824,Ristorante Pizzeria Monte Stella,Italian Restaurant,45.487830852074346,9.130747121130167
"San Siro, Milan, Italy",45.48075,9.12824,Issimo Supermarket,Grocery Store,45.48595871095842,9.128014758383674
"San Siro, Milan, Italy",45.48075,9.12824,Clinica baviera,Optical Shop,45.48608426560612,9.128290410105823
"San Siro, Milan, Italy",45.48075,9.12824,L'Arca,Italian Restaurant,45.486167014474596,9.128871686630776
"San Siro, Milan, Italy",45.48075,9.12824,Paramore Ippodromo,Rock Club,45.48011927812854,9.139459982984784
"San Siro, Milan, Italy",45.48075,9.12824,Esselunga,Supermarket,45.471452760715536,9.134435391716918
"San Siro, Milan, Italy",45.48075,9.12824,Masseroni Marchese 2,Soccer Field,45.48720554883266,9.131893905566015
